LIDNUM,LAT,LONG,TIMEUNIT,NUMBER OF FIRST OCCURRENCES,NUMBER OF LAST OCCURRENCES,NUMBER OF OCCURRENCES,PROPORTION OF FIRST OCCURRENCES,PROPORTION OF LAST OCCURRENCES,OCCURRENCES IN FOCAL AREA (t-1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t-1),OCCURRENCES IN FOCAL AREA (t+1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t+1),FIRST OCCURRENCES IN FOCAL AREA (t),LAST OCCURRENCES IN FOCAL AREA (t),OCCURRENCES IN FOCAL AREA (t),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t),PROPORTION OF FIRST OCCURRENCES IN FOCAL AREA (t),PROPORTION OF LAST OCCURRENCES IN FOCAL AREA (t),HYP1,HYP2,HYP3,LOP0,LOP1,LOP2,MEAN HYP,MEAN LOP,MAT,MAP,NPP,EXPECTED PROPORTION OF FIRST OCCURRENCES,EXPECTED PROPORTION OF LAST OCCURRENCES,NUMBER IMMIGRANT AND RESIDENT,NUMBER EMIGRANT AND RESIDENT,OCCURRENCES IMMIGRATION (t-1),OCCURRENCES IMMIGRATION (t),NUMBER IMMIGRANTS,NUMBER IMMIGRANTS (LOCALITY),OCCURRENCES EMIGRATION (t+1),OCCURRENCES EMIGRATION (t),NUMBER EMIGRANTS,NUMBER EMIGRANTS (LOCALITY),EXPECTED PROPORTION OF EMIGRATION,EXPECTED PROPORTION OF IMMIGRATION,SIGNIFICANCE FIRST,SIGNIFICANCE LAST,SIGNIFICANCE EMIGRATION,SIGNIFICANCE IMMIGRATION
20021,41.5388888888889,2.0736111111111097,MN9,7.0,9.0,36.0,0.19444444444444445,0.25,409.0945757328525,620.0,350.23008341953584,555.0,103.58672069163453,134.4116478280488,519.3562019571436,624.0,0.1994521684756589,0.2588043568586098,151.88809052361404,5.274659364758832,16.223672837042447,77.25814511484312,39.40887759116226,59.21209641404185,1.2175603166955145,0.8973951609998463,18.977713829301962,1454.6962856415494,1650.6850660940156,0.17119354098770972,0.1808594163184661,29.0,27.0,339.91251650410214,415.76948126550917,65.9339447366893,4.0,303.28537466196883,384.94455412909485,75.86635592195054,8.0,0.13408561284505846,0.10486197137106164,0.05141948656747532,6.5681462967478e-06,0.0003667531809546461,0.00048147377698318645
20599,41.5388888888889,2.0736,MN9,13.0,11.0,50.0,0.26,0.22,409.0953068234623,620.0,350.2305804494388,555.0,103.58675939189924,134.41172574694156,519.3564149182811,624.0,0.1994521612064776,0.25880440076607275,151.88813140573953,5.274662665682069,16.22368006611283,77.25815260609104,39.40889301371402,59.21212332080788,1.2175603546098164,0.8973953004555273,18.97771085218173,1454.6961501345995,1650.684909006799,0.17119326092691173,0.1808592791931051,37.0,39.0,339.91309555054943,415.7696555263818,65.93394249881139,7.0,303.2857992909328,384.94468917133935,75.86640332750653,9.0,0.13408534591014218,0.10486171301428797,0.05141766988279752,6.567792075914277e-06,0.0003667269464371617,0.000481448369710557
20598,41.5388888888889,2.0736111111111097,MN9,0.0,0.0,1.0,0.0,0.0,409.0945757328525,620.0,350.23008341953584,555.0,103.58672069163453,134.4116478280488,519.3562019571436,624.0,0.1994521684756589,0.2588043568586098,151.88809052361404,5.274659364758832,16.223672837042447,77.25814511484312,39.40887759116226,59.21209641404185,1.2175603166955145,0.8973951609998463,18.977713829301962,1454.6962856415494,1650.6850660940156,0.17119354098770972,0.1808594163184661,1.0,1.0,339.91251650410214,415.76948126550917,65.9339447366893,0.0,303.28537466196883,384.94455412909485,75.86635592195054,1.0,0.13408561284505846,0.10486197137106164,0.05141948656747532,6.5681462967478e-06,0.0003667531809546461,0.00048147377698318645
20053,41.5544,1.9708,MN10,2.0,10.0,27.0,0.07407407407407407,0.3703703703703704,518.7170121837166,624.0,95.03512515412442,256.0,47.23065762415964,99.52297525969657,352.9100655809925,555.0,0.1338319935601844,0.2820066214202557,38.34185020085711,5.9813619722208236,6.831251544276077,17.973644253172857,16.579785849365432,17.151020489093973,1.3840107711677343,0.9840898848229516,19.098692533058642,1311.6038893737186,1509.5509095439445,0.1287760362108587,0.2686906947420588,25.0,17.0,384.16081875221084,305.6794079568328,27.378068443697074,4.0,83.47172462671799,253.38709032129586,43.382253688122724,4.0,0.34313033338854365,0.10778518772433122,0.41181073448064115,0.30464277772783277,0.9999999996707727,0.8701553051128219
21632,41.55,1.96666666666667,MN10,0.0,0.0,4.0,0.0,0.0,518.612784630171,624.0,95.10673500434167,256.0,47.219616879212026,99.4814033748815,352.8205166381949,555.0,0.13383466848565986,0.2819603698865851,38.30289116247139,5.980524448992697,6.8283298386461375,17.954099020608815,16.566999470758795,17.140725317414606,1.3842010080726488,0.9842558074177796,19.09715314521629,1311.3828871378105,1509.3198470415564,0.12880631589311622,0.2686785684244465,4.0,4.0,384.06218464543036,305.60089975898273,27.34270197232648,0.0,83.5234600051367,253.3391132633133,43.34639020977021,0.0,0.3430732796413512,0.10783946018361602,0.41243417055812304,0.3051690418440651,0.9999999996745662,0.8719213869470483
20104,41.533,1.733,MN7-8,1.0,0.0,1.0,1.0,0.0,202.23842375287032,505.0,511.07941957976624,623.0,121.8992522276801,72.9783240985506,425.58738369919485,620.0,0.2864259066331686,0.17147670935220127,107.84167018842248,1.4674549379939323,0.47083661296838103,62.19793677376026,21.53648498083138,28.67140854805933,1.021945062885428,0.7017367503497705,21.18924943403967,1703.4777443217945,1914.419471023909,0.26400757391028906,0.15275728884962642,0.0,1.0,181.26576366223128,303.68813147151474,37.088046945826775,0.0,409.6891748306618,352.60905960064423,22.95992662361361,0.0,0.08213336361574929,0.22019373602306488,0.1600109135933254,0.15714411078110888,0.8997402517296726,0.9999961623922577
24742,42.1666,2.6666,MN13,0.0,4.0,11.0,0.0,0.3636363636363637,92.77844118699986,324.0,93.8581954733053,234.0,34.089159236296574,47.531651868530865,106.57852242597416,369.0,0.3198501767555817,0.4459777710048922,7.06316575604629,4.789272800343922,8.061483999282075,4.830476359016724,1.5326024053108152,12.949824069461453,2.0501316724741114,1.4204105297024268,17.339512784611827,662.1238317227369,851.4624622157048,0.31309676242977874,0.2988866342522597,11.0,7.0,84.56196204652733,72.48936318967763,23.51780740672563,8.0,64.67554403983505,59.046870557443334,15.474318993721573,3.0,0.3849077965424163,0.39890131326227984,0.4765125389310757,0.0009301931169426771,0.9830527200156477,0.9229194293711879
24761,37.25,-3.25,MN15,2.0,3.0,7.0,0.2857142857142857,0.42857142857142855,133.1999469468316,229.0,60.537136186640005,126.0,9.359418878966062,20.61608322688236,50.457916861865904,174.0,0.18548960125699404,0.4085797533679632,0.5952216963277471,0.5952216963277471,0.5025242189304542,0.3659153050860671,0.3659153050860671,0.9611370014138142,1.9452455695177444,1.3515848101607515,17.619610124310007,764.4958886204428,955.212706830974,0.28739956416370954,0.3174272472596104,5.0,4.0,112.25941920903007,41.098497982899865,7.333955729165872,1.0,44.702732060815904,29.84183363498356,5.7717120719599775,0.0,0.4131241503975996,0.3860162339684119,0.9652926744601108,0.10897620708376883,0.9970251016618991,0.9988720526927458
23287,40.245,33.4867,MN6,10.0,9.0,23.0,0.43478260869565216,0.39130434782608703,17.72286335862309,26.0,22.100728930891986,42.0,17.990510541931418,17.220394092363733,44.72270376355462,87.0,0.402267954036183,0.38504814430287104,18.5013516282789,4.899679475306849,3.91568595825345,9.588906944886668,6.184485254697843,12.65826663747087,1.46605349255525,1.107955702133843,17.12185007370299,1171.3230492920272,1355.3065558983456,0.3564428226297839,0.3317150558698854,13.0,14.0,15.395822302070046,26.73219322162319,17.401384484793883,8.0,14.336273779536171,27.502309671190876,16.380228909977973,9.0,0.4527127114984151,0.4918640172861975,0.31044461215234637,0.2710696823469972,0.09471925718600666,0.07275166508394437
23288,40.295,33.486999999999995,MN5,9.0,2.0,15.0,0.6,0.13333333333333333,5.454241773381707,11.0,44.50442316896789,87.0,11.271290457121026,2.344685946770237,17.84288594811846,26.0,0.6316966038954918,0.13140732690820595,0.226909544227198,0.0,0.07711763982300818,0.226909544227198,0.0,0.07711763982300818,1.5073075295153422,0.5073075295153422,32.76742491647663,1670.7077454682908,1969.6494502133194,0.3630255653384568,0.3272998505639477,6.0,13.0,2.932196474132373,6.571595490997435,5.2269095442271984,5.0,26.597449487162447,15.498200001348224,8.428520702282983,8.0,0.4379601347674544,0.5146847829675648,0.019106721639204873,0.9851683554018664,0.2779092858502854,0.1472526434245647
27343,37.2206402,-3.5944297999999995,MN12,4.0,0.0,6.0,0.6666666666666666,0.0,32.245771924631484,152.0,292.18987375354146,588.0,45.554477773477785,8.613143776028974,100.86304414284768,367.0,0.4516468659121678,0.08539444599580573,11.999369279345474,1.3176629917345055,3.2032330655005707,5.989351339702947,1.6751861623834048,8.855727834494209,1.467554785916921,1.1735066862663694,15.497238220367635,1114.3504854976222,1286.4341501892713,0.3497976748102293,0.23723377317083505,2.0,6.0,24.97009900209876,55.308566369369885,15.973893580171692,0.0,153.59469608146287,92.2499003668187,7.83908537852487,1.0,0.2784303736247694,0.4679799119855845,0.02200385503653153,0.9999803186412616,0.9999990593547805,0.997866263914968
27344,37.2206402,-3.5944297999999995,MN12,3.0,0.0,4.0,0.75,0.0,32.245771924631484,152.0,292.18987375354146,588.0,45.554477773477785,8.613143776028974,100.86304414284768,367.0,0.4516468659121678,0.08539444599580573,11.999369279345474,1.3176629917345055,3.2032330655005707,5.989351339702947,1.6751861623834048,8.855727834494209,1.467554785916921,1.1735066862663694,15.497238220367635,1114.3504854976222,1286.4341501892713,0.3497976748102293,0.23723377317083505,1.0,4.0,24.97009900209876,55.308566369369885,15.973893580171692,0.0,153.59469608146287,92.2499003668187,7.83908537852487,0.0,0.2784303736247694,0.4679799119855845,0.02200385503653153,0.9999803186412616,0.9999990593547805,0.997866263914968
24774,39.57,2.65,MN17,1.0,1.0,1.0,1.0,1.0,33.253699313595966,137.0,24.15858529714264,164.0,5.279701535814526,9.645078508229751,30.755122289182054,128.0,0.1716690145521428,0.3136088492037099,3.41288396583522,0.72108527065517,4.12355269233882,1.7823824847944236,0.5147204657881957,6.797474231908983,2.086063195790309,1.55143759258752,14.546588527959516,534.6796713064804,703.7755541374142,0.3460670183935193,0.3328279149440848,0.0,0.0,24.983470028590112,25.475420753367523,7.0210040882654905,0.0,13.509468569148755,21.110043780952296,13.467043299873161,0.0,0.4544580331595802,0.4825001827489782,0.9904999902461161,0.6548344113995506,0.0703242550103172,0.9901861982226938
24306,46.0167,25.55,MN15,3.0,1.0,10.0,0.3,0.1,11.60200156967884,76.0,38.627515030770134,111.0,36.97022182731815,31.598436028799682,93.01689347657431,209.0,0.3974570687702966,0.3397064215733837,30.13542034287197,1.0862847646495788,4.955457421063311,19.143217928342768,7.718478373340986,12.166590978394856,1.3039818172054516,0.8212417854803221,22.08178026187915,1484.5683265156413,1703.8682815185693,0.3624951791216529,0.3195648388449521,7.0,9.0,8.887072837718305,56.046671649256155,29.43115277831168,3.0,28.491554644897384,61.41845744777462,22.75029079505881,0.0,0.4307803747475525,0.4843287163644731,0.27436007981644817,0.375503217359153,0.8611614990310109,0.3163518098855614
20750,41.0,9.4,MN16,9.0,2.0,17.0,0.5294117647058824,0.1176470588235294,12.131095431591715,52.0,14.649825320888162,66.0,17.02841704010656,6.741458897752098,36.058981062027065,105.0,0.4722378874437697,0.18695644466924166,6.3434470144104615,0.0,5.727779788939142,4.827751990116462,0.6925417216174756,7.6190124818891425,1.9489971288336256,1.212435911808446,21.164018991512044,882.5769292517082,1099.3008125414526,0.3595975588921017,0.3355245435153657,8.0,15.0,10.152239479438167,19.030564021920494,14.490866357795165,8.0,13.954803880021807,29.31752216427496,23.38647842807009,15.0,0.4530236336637146,0.5010852831204096,0.1094268151807182,0.9845956330475089,0.00014634070964489811,0.019070561334615328
28036,41.0,9.4,MQ18,0.0,5.0,5.0,0.0,1.0,14.649825320888162,66.0,13.218504174093113,44.0,49.43626235927672,120.16774647553991,161.2791089407313,324.0,0.3065261377246579,0.7450918303355738,11.948621161879613,17.73478938206281,20.11583858266732,16.16579062291526,3.491921622897246,35.29867297616924,2.164002822613316,1.3481466671428952,20.724757606777093,677.345547622828,892.2332645817285,0.3636291638402165,0.3195987349471861,5.0,0.0,11.358112243714425,111.84284658145452,95.86391240107271,5.0,11.20924332110944,41.11136246519131,17.919525576387535,0.0,0.4553944214549968,0.4546239261347608,0.9454852725379235,1.934873056792926e-28,0.6566004853182664,9.754564576484136e-19
21317,44.3,-0.25,MN5,0.0,1.0,2.0,0.0,0.5,460.09367851273294,1066.0,234.5084368589217,465.0,83.14466605046799,82.20084542819009,514.9366305133575,1676.0,0.16146582146929092,0.15963293453456853,160.1996753968945,7.609835163969952,1.5822412685231693,80.19662504500681,42.46805696253577,47.56592898287239,1.0636059169626406,0.8083147568331778,19.089061257571675,1594.692526353605,1790.506607761481,0.15204650886612087,0.21049484663912213,2.0,1.0,402.5676130028843,431.79196446288927,50.77318974813264,0.0,217.15451649210166,432.73578508516715,86.69234178998332,1.0,0.19303001861450605,0.08042261075958901,0.2932124529767107,0.9985247383247051,0.3687244290082423,0.004450689779473741
27858,40.14101289999999,-2.5672282,MN2,3.0,2.0,5.0,0.6,0.4,9.136805025768703,20.0,247.6201182361296,476.0,99.57570602258772,44.99144862595851,131.17432101000696,184.0,0.7591097499562536,0.3429897580527688,19.828248802592427,0.0,0.0,6.820311241686072,4.417856305984093,8.334518225815916,1.0,1.0773632705114515,11.458181910162564,1389.5907963413047,1529.055954567198,0.3657907582404033,0.24706151529703266,2.0,3.0,7.840869014219719,31.598614987419246,11.55372786739898,1.0,183.48582329119307,86.18287238404844,21.489334787234558,1.0,0.2483221427568923,0.4973538425122075,5.099067792587465e-20,0.00875287319315243,0.5325481322472068,0.9522465094609731
21607,38.1,-1.85,MN13,0.0,0.0,1.0,0.0,0.0,204.87250360022625,368.0,138.80507287222852,234.0,150.2182111909791,107.32447090621712,341.55668904592704,593.0,0.4398046239720405,0.3142215460807031,14.073715607108625,11.44090396180779,20.085621829663985,10.97248063006515,3.434607260270836,30.07194422138792,2.1318393508053344,1.4294037591319009,18.241348686902906,620.7369596775875,817.2125821439723,0.2594397894157869,0.25638446534048137,1.0,1.0,186.3327013374008,191.338477854948,74.87527988212796,1.0,110.7033521585482,234.23221813971,31.99622727569223,0.0,0.3132062214406237,0.25613574884387746,4.4671710052879377e-13,0.009534781762932506,0.9999999998951434,2.8178573961817334e-05
23121,43.167,1.4169999999999998,MN3,1.0,0.0,1.0,1.0,0.0,151.57777045203258,486.0,501.08358742567975,1058.0,135.89872777611635,73.27263776955418,364.9670793725149,997.0,0.3723588659277599,0.20076506049677484,46.42040826171559,0.4429465971782066,0.0,26.254602811551226,8.301862163646929,12.818858812664134,1.0094518755328534,0.7163978433361259,20.648850014616613,1696.01954655195,1902.9193651854384,0.28958405743744275,0.15963410511097553,0.0,1.0,94.01954690636579,229.06835159639854,16.00151160598326,0.0,347.3928010722612,291.6944416029608,37.36571212640842,0.0,0.11312452036410538,0.3196586094237683,0.00039725475526533464,0.021360190802295443,0.2336952133462563,0.9999999999999999
27506,40.0361374,-2.7367317000000004,old,9.0,9.0,9.0,1.0,1.0,0.0,0.0,8.43835707777526,20.0,71.82166744464244,58.74787945119019,71.82166744464244,180.0,1.0,0.8179687487271297,4.687457318119522,0.0,0.0,0.5775235406302621,4.109933777489259,1.0,1.0,1.0742821327245449,11.535518468613922,1392.2396504967085,1532.2717380753925,0.3689556980406133,0.3330036842333604,,,,,,,,,,,,,7.931705239676673e-32,3.78329331521456e-17,,
27590,42.231,-1.974,MN2,3.0,3.0,5.0,0.6,0.6,14.76281863270741,39.0,372.3367543283104,658.0,105.57844116015404,54.237748742192366,142.91839949348937,272.0,0.7387323223204976,0.3795015122924265,19.538065453104924,0.0,0.0,6.906141157882364,4.0218785282023015,8.832214900544944,1.0,1.0974722103737484,10.953447519618912,1372.303140741688,1508.0682540329187,0.3627294139475257,0.21052638556069891,2.0,2.0,12.815272152518006,37.33995833333531,7.045199409706327,0.0,257.97574357063,88.68065075129694,18.556040489986078,0.0,0.18212461887969408,0.4893711746437388,6.622095891559965e-20,2.942951243498875e-06,0.2928599180410456,0.9999682203568685
24829,41.14770261729011,-1.4132881164550801,MN9,2.0,7.0,14.0,0.14285714285714285,0.5,362.85849259891404,613.0,307.16754898133775,552.0,71.31167416743921,97.87191990365534,339.8094951700732,659.0,0.20985780321338002,0.28801996793724344,94.42665350320084,3.429677387183212,11.31656581135242,44.010096309991205,25.86053881668358,40.53726418509019,1.2387296645713486,0.968545437903002,17.48397887971926,1384.8087381978507,1569.9836895315757,0.1847136388303427,0.20844034919627769,12.0,7.0,291.7831278411131,268.4978210026338,39.91984387778165,0.0,258.48964714999823,241.9375752664177,53.866042086211436,1.0,0.1723762882183107,0.1602812679266998,0.1311020574392349,0.0003152122509861165,0.026351174129956658,0.7221281410906141
24453,42.0833,14.5,MN15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.279605173681011,47.0,17.460344083195366,1.2244897405209456,22.117354469931602,35.0,0.7894408938886694,0.055363300442900235,9.16545510934573,0.0,9.172804075010793,5.3863598237706505,2.1090264180778293,10.84287294250804,2.0004007449993577,1.2975480422586718,19.73707442029847,788.2328812049843,994.8271615913196,0.36670288768558174,0.3375121617368721,0.0,1.0,0.0,4.657010386736238,4.657010386736238,0.0,6.470179204486184,20.892864729410654,14.806006661255367,0.0,0.4637119839409503,0.5186688761500341,6.143467342253408e-05,0.9997859254408741,0.020947424636431504,0.047015455076222644
20065,38.1442,-1.1254,MN12,6.0,1.0,12.0,0.5,0.08333333333333333,88.07336985904803,170.0,333.35261795746845,593.0,92.73368641868048,19.880945456601825,217.1323660040537,368.0,0.42708366387417895,0.09156140939499853,29.30083739027201,3.441026296322016,7.929189738577517,13.323108635897956,4.450364267152591,22.89758052212101,1.4745243643365415,1.2354124390664876,14.039584007275437,1058.2593404643187,1219.7022732786975,0.3205681386699637,0.21360484508627234,6.0,11.0,68.34200435142938,124.39867958537316,37.78018856559193,2.0,189.12180873964354,197.25142054745186,18.36700981827299,0.0,0.2343636378065345,0.39081315812456174,0.0006376683868821749,0.9999995288197829,0.9999999243133406,0.9826388505889789
24443,43.3333,11.0833,MQ18,0.0,10.0,14.0,0.0,0.7142857142857143,24.745160215599533,66.0,33.189050894307464,73.0,66.9412242732669,108.21934106758323,198.06121637154862,409.0,0.3379824960162315,0.5463933982136691,23.683207020764407,21.412139293933407,42.94778931786479,25.12070941140109,8.755424185256146,58.2787338189777,2.2188084529099323,1.3598076296722124,21.188385145384537,644.7461790171977,863.3853646906198,0.3588620513461869,0.3079704532814275,14.0,4.0,20.10510916922556,131.11999209828176,96.65418167261005,3.0,28.986876652499237,89.8418753039654,38.307565051800864,4.0,0.42722540677083903,0.4363224849560341,0.7526409802371152,3.0541230018582762e-12,0.5467400135338047,2.754756903990539e-12
27313,40.4137574502026,-3.50601196289062,MN5,2.0,0.0,8.0,0.25,0.0,332.6076079739896,679.0,215.56388449058915,417.0,118.06006411199141,133.19359595637172,735.9907507926268,1147.0,0.16040971165037926,0.18097183397064245,84.04001867427935,1.5517485846627093,11.40703813777519,45.94279526166307,14.840443256659094,36.21556687839523,1.2511971643419613,0.89971805999585,19.38359756202323,1438.8442718291135,1638.0249636730732,0.2101337587247845,0.19415730771073614,6.0,8.0,294.1683319961656,617.930686680636,42.42691967114778,1.0,188.01372577525208,602.7971548362557,175.31860924196857,0.0,0.20624281599009173,0.08716568307222768,0.999728577674114,0.8289730117416092,5.339752176100886e-07,0.9594673319214171
28057,43.5666666666667,11.05,MQ18,0.0,1.0,2.0,0.0,0.5,26.2382732566665,69.0,32.68719201307991,73.0,64.38339738693422,101.88551866246486,190.1782350445871,409.0,0.3385424066630949,0.5357370081732956,22.690349913623127,20.285141949256566,41.87202700965683,24.19134041599084,8.472358265708863,55.881666052746326,2.2260723395441846,1.3578993178445544,21.33652540781143,643.3947597907868,863.1666690423433,0.3575625638245589,0.30914464574599154,2.0,1.0,21.352201186131868,125.79483765765279,91.20361781115179,1.0,28.723116841082373,88.2927163821222,38.2394780189046,1.0,0.4277250090722553,0.4376040070986586,0.7318222036734614,7.622829975905013e-11,0.5001101999885537,6.281694203803623e-11
21443,41.5777733,-5.240637,MN7-8,2.0,0.0,5.0,0.4,0.0,139.9182942419311,413.0,76.21787218139791,171.0,19.503066024884497,21.23383770846205,95.54743232397648,231.0,0.20411920603742315,0.22223347286260545,20.03150411010716,0.7180480155516903,0.34691615986917623,10.348591296299203,6.9473226865011695,7.6667195224435645,1.066924961855278,0.8925645495980121,17.020194278692735,1520.8958649223998,1701.5651136919946,0.2854107140935493,0.3062552019448193,3.0,5.0,126.17067928553504,76.04436629909195,5.721134396803072,0.0,54.48032611526216,74.3135946155144,18.27312030021912,0.0,0.3962019298975512,0.35656437169010713,0.9727476425779238,0.9737147391477426,0.9978234561805389,0.9999999982846617
27891,40.3441099,-1.1069096,old,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.413535748998852,20.0,113.96532552850678,93.35671995756886,113.96532552850678,214.0,1.0,0.8191677558470803,5.271548289128488,0.0,0.0,1.6404379133404583,3.3668490109174454,0.9783844438755892,1.0,0.8893936153946727,16.176220253593716,1551.1883088451996,1725.23988361258,0.3708703177178321,0.32604442737723305,,,,,,,,,,,,,8.058490523931383e-50,2.862232828248137e-27,,
27892,40.3441099,-1.1069096,old,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.413535748998852,20.0,113.96532552850678,93.35671995756886,113.96532552850678,214.0,1.0,0.8191677558470803,5.271548289128488,0.0,0.0,1.6404379133404583,3.3668490109174454,0.9783844438755892,1.0,0.8893936153946727,16.176220253593716,1551.1883088451996,1725.23988361258,0.3708703177178321,0.32604442737723305,,,,,,,,,,,,,8.058490523931383e-50,2.862232828248137e-27,,
28225,40.209,-1.121,MN9,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,298.84877771445497,610.0,318.1446572077233,552.0,63.75276575987257,85.8556374698361,300.0116747853178,659.0,0.2125009495230235,0.28617432148689753,82.00716144522191,2.777203205422764,10.023454986334468,37.883880303986075,22.317316453705487,35.775439840631044,1.2407408298754854,0.9780317321164399,17.27362697615905,1375.8249720737838,1559.4708466589616,0.2114781377628084,0.2094443643168028,2.0,2.0,241.50155757464358,236.25890902544543,35.509191359655816,1.0,267.2111064177486,214.1560373154819,47.58106904342064,1.0,0.16751949133176056,0.2004137703405894,0.5054558222357034,0.0010077055578675016,0.02304588551555269,0.9804297345825804
24786,40.8392591,-1.1900153999999998,MN5,1.0,3.0,12.0,0.08333333333333333,0.25,594.222744546742,1008.0,305.4948283247205,509.0,141.35831236510333,165.33077877491252,943.0455348358468,1242.0,0.14989553223398605,0.17531579618124288,76.68857158923299,2.1106289404665164,8.172738970036544,42.36077471397723,15.368062114933991,29.52534404695093,1.2122076038168106,0.8528960957723335,20.020772928786414,1495.1569144523803,1698.7575710009603,0.11868539667595562,0.15563010010913056,11.0,9.0,521.2688910004247,801.6872224707432,37.19009803285233,0.0,269.2052603484798,777.7147560609343,94.98162534950129,0.0,0.13590576375367105,0.025241385097776608,0.0023460747575117106,0.054025537271663475,0.8807529742245735,0.0003835569952205569
24787,40.8392591,-1.1900153999999998,MN5,1.0,1.0,6.0,0.16666666666666666,0.16666666666666666,594.222744546742,1008.0,305.4948283247205,509.0,141.35831236510333,165.33077877491252,943.0455348358468,1242.0,0.14989553223398605,0.17531579618124288,76.68857158923299,2.1106289404665164,8.172738970036544,42.36077471397723,15.368062114933991,29.52534404695093,1.2122076038168106,0.8528960957723335,20.020772928786414,1495.1569144523803,1698.7575710009603,0.11868539667595562,0.15563010010913056,5.0,5.0,521.2688910004247,801.6872224707432,37.19009803285233,0.0,269.2052603484798,777.7147560609343,94.98162534950129,0.0,0.13590576375367105,0.025241385097776608,0.0023460747575117106,0.054025537271663475,0.8807529742245735,0.0003835569952205569
20271,43.5,11.2,MN13,3.0,2.0,6.0,0.5,0.3333333333333333,22.31056818156898,53.0,0.9983065131163024,10.0,28.52276543577984,26.332834106838984,54.41798049566306,92.0,0.5241422995852081,0.4838995101800521,11.476974708284173,1.7686983394296978,0.8415166772316078,7.113381603332633,3.4117071700382686,5.205109782183149,1.245026279995407,0.8786873659343792,19.826309778983692,1459.4661467761057,1661.8524991716863,0.3539791222135154,0.33798087458839804,3.0,4.0,7.2008356465975965,25.89521505988324,22.55053179598029,3.0,0.3433658529715207,28.08514638882409,27.316448049394392,4.0,0.4710171631706625,0.5008059357071695,0.007455804287902486,0.018226495478927334,1.0366841702483809e-08,9.261032927214416e-05
21706,43.233000000000004,0.8,MN7-8,0.0,0.0,2.0,0.0,0.0,264.0535095760307,503.0,352.82813441111466,704.0,91.94862768584734,79.96830780145082,398.4783814733976,1108.0,0.2307493504311621,0.2006841814247569,118.8540238105403,2.0125999884815378,0.4103544897353748,74.2649256163468,23.674076944165183,26.678231085286413,1.0233622984999369,0.6181371296821045,23.3071577642783,1774.7645788601706,2001.2411303172569,0.2313102184630401,0.19113000843534086,2.0,2.0,234.07589873999592,306.52975378755025,46.54851760169547,0.0,285.5023749975942,318.51007367194666,24.03598311867437,0.0,0.1488579430699025,0.1839120433355374,0.5300303595373421,0.33285169093162553,0.999977575585455,0.938873735862945
28061,47.116666666666696,8.3,MQ18,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,46.0364361434361,222.0,75.75063836065449,235.0,25.868002109118642,23.384998847311568,67.57205675692579,240.0,0.3828209965869848,0.3460749897170286,5.231335308070122,3.4222085189926146,11.456522347342634,4.280349453702365,2.594111915202082,14.011020489981856,2.3095557709897285,1.4659059868489128,19.777629369750546,516.1546010353204,725.0361004136153,0.33974439052495986,0.3099687935433185,2.0,2.0,35.445687432707906,41.704054647807176,23.90482951633345,1.0,69.19707073867835,44.187057909614246,10.07339719129464,1.0,0.38073548984079375,0.4637357050000101,0.26523741721263117,0.300778285530277,0.9898898454268741,0.10355789013551618
20267,42.5,11.15,MN12,1.0,3.0,4.0,0.25,0.75,19.169485772324872,33.0,51.78879006635382,92.0,4.277441314379906,17.861469210762788,24.95167213664593,53.0,0.17142904455279884,0.7158425741147052,10.357632600848003,0.026810041909612097,6.202429771350802,6.607622171510117,0.026810041909612097,10.34582087618265,1.749488467400106,1.2201497636664538,18.21718178209348,958.122948453846,1151.9603510314698,0.3546460749692332,0.3237996819726461,3.0,1.0,17.352333448351455,20.674230822266022,0.2949104610057331,0.0,24.51734332126123,7.090202925883138,0.8759614298669772,0.0,0.4415335940688729,0.4927851813600666,0.9874771722323129,6.930789302410791e-05,0.9883889649148042,0.9999999700097904
24772,41.54,12.283333333333301,MQ18,5.0,1.0,10.0,0.5,0.1,5.726436983229963,22.0,34.251564647155746,73.0,69.20880458258173,113.80935867684765,195.7489593274449,403.0,0.3535589911709857,0.581404667835141,23.36262417447152,25.266307821871834,39.235051253740465,26.089256421461684,9.185437814358007,59.132310840038926,2.1806477067411327,1.3500063834460827,20.90777812853096,668.89072174473,885.2272404359967,0.3709065685414787,0.3079002101283283,5.0,9.0,4.9455592127895125,126.5401547448632,110.99167309281708,5.0,28.48538707720868,81.93960065059727,28.16238486717917,2.0,0.4286834792179736,0.4541274334099962,0.7163393729037031,2.5101388204858977e-15,0.9534277433900309,2.647632493399087e-23
